original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
224449	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-11	Parts per billion	15.5625	28.6	0	26	Parts per million	0.012333	0.021	9	19	Parts per billion	0.7395835000000001	1.8	21	1.0	Parts per million	0.389583	0.7	20	6.0
224453	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-12	Parts per billion	15.958333	41.4	22	39	Parts per million	0.017083	0.031	9	29	Parts per billion	0.9479165	1.9	6	1.0	Parts per million	0.370833	0.7	22	6.0
224457	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-13	Parts per billion	21.545833	40.2	0	38	Parts per million	0.017125	0.03	10	28	Parts per billion	1.1895835	3.4	7	4.0	Parts per million	0.5541665	1.1	5	10.0
224461	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-14	Parts per billion	14.209524	34.3	6	32	Parts per million	0.026286	0.033	9	31	Parts per billion	0.5464285	1.0	6	1.0	Parts per million	0.3594205	0.6	6	6.0
224465	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-15	Parts per billion	9.245833	20.7	6	19	Parts per million	0.026958	0.03	22	28	Parts per billion	0.4187499999999999	0.8	10	0.0	Parts per million	0.212689	0.3	7	3.0
224469	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-16	Parts per billion	14.708696	30.3	20	28	Parts per million	0.022	0.03	0	28	Parts per billion	0.6136645	1.8	21	1.0	Parts per million	0.2365035	0.5	20	5.0
224473	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-17	Parts per billion	15.313043	24.1	0	23	Parts per million	0.0215	0.032	12	30	Parts per billion	0.966111	1.9	9	1.0	Parts per million	0.233786	0.4	0	5.0
224477	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-18	Parts per billion	12.775	25.9	6	24	Parts per million	0.015708	0.024	10	22	Parts per billion	0.99375	3.6	7	4.0	Parts per million	0.20625	0.4	4	3.0
224481	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-19	Parts per billion	4.695833	8.0	19	8	Parts per million	0.022458	0.028	11	26	Parts per billion	0.625	1.2	20	1.0	Parts per million	0.0645835	0.2	21	1.0
224485	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-20	Parts per billion	23.195455	43.0	20	41	Parts per million	0.01685	0.024	10	22	Parts per billion	0.572619	3.7	4	4.0	Parts per million	0.2512685	0.4	8	3.0
